"","sessionId","start","label","type"
"4813","ljHSD2Rd/",5,"Foul by Dennis Aogo (Hamburg).",3
"4814","ljHSD2Rd/",7,"Arjen Robben (Bayern Munich) wins a free kick on the right wing.",8
"4815","ljHSD2Rd/",7,"Foul by Dennis Aogo (Hamburg).",3
"4816","ljHSD2Rd/",7,"Dennis Aogo (Hamburg) is shown the yellow card for a bad foul.",4
"4817","ljHSD2Rd/",8,"Attempt saved. Arjen Robben (Bayern Munich) header from the centre of the box is saved in the centre of the goal. Assisted by Franck Ribery with a cross.",1
"4818","ljHSD2Rd/",10,"Foul by Thomas Muller (Bayern Munich).",3
"4819","ljHSD2Rd/",10,"Dennis Aogo (Hamburg) wins a free kick in the defensive half.",8
"4820","ljHSD2Rd/",13,"Bastian Schweinsteiger (Bayern Munich) wins a free kick on the right wing.",8
"4821","ljHSD2Rd/",13,"Goal!  Bayern Munich 1, Hamburg 0. Daniel van Buyten (Bayern Munich) header from the centre of the box to the bottom right corner. Assisted by Arjen Robben with a cross following a set piece situation.",1
"4822","ljHSD2Rd/",13,"Foul by David Jarolim (Hamburg).",3
"4823","ljHSD2Rd/",16,"Foul by Franck Ribery (Bayern Munich).",3
"4824","ljHSD2Rd/",16,"Daniel van Buyten (Bayern Munich) wins a free kick in the defensive half.",8
"4825","ljHSD2Rd/",16,"Thomas Muller (Bayern Munich) wins a free kick on the right wing.",8
"4826","ljHSD2Rd/",16,"Tomas Rincon (Hamburg) wins a free kick in the defensive half.",8
"4827","ljHSD2Rd/",16,"Foul by Dennis Aogo (Hamburg).",3
"4828","ljHSD2Rd/",17,"Goal!  Bayern Munich 2, Hamburg 0. Franck Ribery (Bayern Munich) left footed shot from the centre of the box to the bottom right corner. Assisted by Mario Gomez.",1
"4829","ljHSD2Rd/",18,"Bastian Schweinsteiger (Bayern Munich) wins a free kick in the attacking half.",8
"4830","ljHSD2Rd/",18,"Foul by David Jarolim (Hamburg).",3
"4831","ljHSD2Rd/",20,"Corner,  Hamburg. Conceded by Thomas Muller.",2
"4832","ljHSD2Rd/",22,"Foul by Holger Badstuber (Bayern Munich).",3
"4833","ljHSD2Rd/",22,"David Jarolim (Hamburg) wins a free kick in the attacking half.",8
"4834","ljHSD2Rd/",23,"Foul by Thomas Muller (Bayern Munich).",3
"4835","ljHSD2Rd/",23,"David Jarolim (Hamburg) wins a free kick in the attacking half.",8
"4836","ljHSD2Rd/",24,"Offside, Bayern Munich. Franck Ribery tries a through ball, but Mario Gomez is caught offside.",9
"4837","ljHSD2Rd/",26,"Attempt blocked. Franck Ribery (Bayern Munich) left footed shot from outside the box is blocked. Assisted by Arjen Robben.",1
"4838","ljHSD2Rd/",27,"Attempt saved. Thomas Muller (Bayern Munich) right footed shot from outside the box is saved in the bottom right corner. Assisted by Arjen Robben.",1
"4839","ljHSD2Rd/",28,"Franck Ribery (Bayern Munich) wins a free kick in the attacking half.",8
"4840","ljHSD2Rd/",28,"Foul by David Jarolim (Hamburg).",3
"4841","ljHSD2Rd/",29,"Attempt saved. Dennis Diekmeier (Hamburg) right footed shot from the right side of the box is saved in the bottom right corner.",1
"4842","ljHSD2Rd/",29,"Corner,  Hamburg. Conceded by Manuel Neuer.",2
"4843","ljHSD2Rd/",32,"Thomas Muller (Bayern Munich) wins a free kick on the right wing.",8
"4844","ljHSD2Rd/",32,"Foul by Heiko Westermann (Hamburg).",3
"4845","ljHSD2Rd/",32,"Heiko Westermann (Hamburg) is shown the yellow card for a bad foul.",4
"4846","ljHSD2Rd/",33,"Attempt saved. Mario Gomez (Bayern Munich) header from the centre of the box is saved in the top left corner. Assisted by Arjen Robben with a cross.",1
"4847","ljHSD2Rd/",33,"Corner,  Bayern Munich. Conceded by Jaroslav Drobny.",2
"4848","ljHSD2Rd/",34,"Philipp Lahm (Bayern Munich) wins a free kick in the attacking half.",8
"4849","ljHSD2Rd/",34,"Goal!  Bayern Munich 3, Hamburg 0. Arjen Robben (Bayern Munich) left footed shot from a difficult angle on the right to the top left corner. Assisted by Daniel van Buyten.",1
"4850","ljHSD2Rd/",34,"Foul by Tomas Rincon (Hamburg).",3
"4851","ljHSD2Rd/",36,"Corner,  Hamburg. Conceded by Daniel van Buyten.",2
"4852","ljHSD2Rd/",36,"Attempt missed. Jeffrey Bruma (Hamburg) header from the centre of the box misses to the right. Assisted by Gokhan Tore with a cross following a corner.",1
"4853","ljHSD2Rd/",37,"Arjen Robben (Bayern Munich) wins a free kick on the right wing.",8
"4854","ljHSD2Rd/",37,"Foul by Michael Mancienne (Hamburg).",3
"4855","ljHSD2Rd/",37,"Michael Mancienne (Hamburg) is shown the yellow card for a bad foul.",4
"4856","ljHSD2Rd/",38,"Corner,  Bayern Munich. Conceded by Michael Mancienne.",2
"4857","ljHSD2Rd/",39,"Corner,  Bayern Munich. Conceded by Dennis Diekmeier.",2
"4858","ljHSD2Rd/",39,"Attempt missed. Arjen Robben (Bayern Munich) left footed shot from outside the box misses to the right. Assisted by Franck Ribery with a cross following a corner.",1
"4859","ljHSD2Rd/",43,"Thomas Muller (Bayern Munich) hits the left post with a right footed shot from the centre of the box. Assisted by Arjen Robben with a cross.",1
"4860","ljHSD2Rd/",43,"Attempt missed. Philipp Lahm (Bayern Munich) right footed shot from outside the box is too high.",1
"4861","ljHSD2Rd/",45,"Attempt blocked. Thomas Muller (Bayern Munich) right footed shot from the centre of the box is blocked. Assisted by Rafinha.",1
"4862","ljHSD2Rd/",48,"Foul by Anatoliy Tymoshchuk (Bayern Munich).",3
"4863","ljHSD2Rd/",48,"Anatoliy Tymoshchuk (Bayern Munich) is shown the yellow card for a bad foul.",4
"4864","ljHSD2Rd/",48,"David Jarolim (Hamburg) wins a free kick on the left wing.",8
"4865","ljHSD2Rd/",49,"Foul by Bastian Schweinsteiger (Bayern Munich).",3
"4866","ljHSD2Rd/",51,"Attempt missed. Thomas Muller (Bayern Munich) right footed shot from the centre of the box misses to the right. Assisted by Mario Gomez.",1
"4867","ljHSD2Rd/",51,"Attempt missed. Heung-Min Son (Hamburg) left footed shot from outside the box misses to the right. Assisted by Dennis Diekmeier.",1
"4868","ljHSD2Rd/",52,"Thomas Muller (Bayern Munich) wins a free kick in the attacking half.",8
"4869","ljHSD2Rd/",52,"Foul by David Jarolim (Hamburg).",3
"4870","ljHSD2Rd/",53,"Attempt missed. Anatoliy Tymoshchuk (Bayern Munich) right footed shot from outside the box is close, but misses to the left. Assisted by Franck Ribery.",1
"4871","ljHSD2Rd/",55,"Franck Ribery (Bayern Munich) wins a free kick in the attacking half.",8
"4872","ljHSD2Rd/",55,"Rafinha (Bayern Munich) wins a free kick in the attacking half.",8
"4873","ljHSD2Rd/",55,"Foul by Dennis Diekmeier (Hamburg).",3
"4874","ljHSD2Rd/",55,"Foul by Marcell Jansen (Hamburg).",3
"4875","ljHSD2Rd/",55,"Marcell Jansen (Hamburg) is shown the yellow card for a bad foul.",4
"4876","ljHSD2Rd/",56,"Goal!  Bayern Munich 4, Hamburg 0. Mario Gomez (Bayern Munich) right footed shot from a difficult angle on the right to the bottom right corner. Assisted by Thomas Muller.",1
"4877","ljHSD2Rd/",59,"Attempt saved. Franck Ribery (Bayern Munich) right footed shot from outside the box is saved in the centre of the goal. Assisted by Arjen Robben.",1
"4878","ljHSD2Rd/",61,"Attempt saved. Arjen Robben (Bayern Munich) right footed shot from the centre of the box is saved in the bottom left corner. Assisted by Mario Gomez with a headed pass.",1
"4879","ljHSD2Rd/",63,"Franck Ribery (Bayern Munich) wins a free kick on the left wing.",8
"4880","ljHSD2Rd/",63,"Foul by Tomas Rincon (Hamburg).",3
"4881","ljHSD2Rd/",64,"Attempt missed. Thomas Muller (Bayern Munich) right footed shot from the centre of the box is close, but misses the top right corner. Assisted by Philipp Lahm.",1
"4882","ljHSD2Rd/",65,"Foul by Bastian Schweinsteiger (Bayern Munich).",3
"4883","ljHSD2Rd/",65,"David Jarolim (Hamburg) wins a free kick in the defensive half.",8
"4884","ljHSD2Rd/",66,"Substitution, Bayern Munich. David Alaba replaces Arjen Robben.",7
"4885","ljHSD2Rd/",68,"Substitution, Hamburg. Robert Tesche replaces Dennis Diekmeier.",7
"4886","ljHSD2Rd/",68,"Substitution, Hamburg. Gojko Kacar replaces Gokhan Tore.",7
"4887","ljHSD2Rd/",69,"Philipp Lahm (Bayern Munich) wins a free kick in the defensive half.",8
"4888","ljHSD2Rd/",69,"Foul by Gojko Kacar (Hamburg).",3
"4889","ljHSD2Rd/",70,"Foul by Rafinha (Bayern Munich).",3
"4890","ljHSD2Rd/",70,"Rafinha (Bayern Munich) is shown the yellow card for a bad foul.",4
"4891","ljHSD2Rd/",70,"Marcell Jansen (Hamburg) wins a free kick in the attacking half.",8
"4892","ljHSD2Rd/",71,"Substitution, Bayern Munich. Ivica Olic replaces Franck Ribery.",7
"4893","ljHSD2Rd/",72,"Attempt missed. Mario Gomez (Bayern Munich) right footed shot from outside the box is too high. Assisted by David Alaba.",1
"4894","ljHSD2Rd/",74,"Attempt missed. Thomas Muller (Bayern Munich) right footed shot from the right side of the box is high and wide to the right. Assisted by Mario Gomez following a fast break.",1
"4895","ljHSD2Rd/",76,"Anatoliy Tymoshchuk (Bayern Munich) wins a free kick in the defensive half.",8
"4896","ljHSD2Rd/",76,"Substitution, Bayern Munich. Nils Petersen replaces Mario Gomez.",7
"4897","ljHSD2Rd/",76,"Foul by Gojko Kacar (Hamburg).",3
"4898","ljHSD2Rd/",77,"Corner,  Bayern Munich. Conceded by Jeffrey Bruma.",2
"4899","ljHSD2Rd/",79,"Attempt blocked. Anatoliy Tymoshchuk (Bayern Munich) right footed shot from outside the box is blocked.",1
"4900","ljHSD2Rd/",79,"Corner,  Bayern Munich. Conceded by Jeffrey Bruma.",2
"4901","ljHSD2Rd/",80,"Attempt saved. Ivica Olic (Bayern Munich) header from very close range is saved in the top centre of the goal. Assisted by Rafinha with a cross.",1
"4902","ljHSD2Rd/",80,"Goal!  Bayern Munich 5, Hamburg 0. Ivica Olic (Bayern Munich) header from very close range to the top right corner. Assisted by Holger Badstuber with a headed pass.",1
"4903","ljHSD2Rd/",82,"Foul by Rafinha (Bayern Munich).",3
"4904","ljHSD2Rd/",82,"Marcell Jansen (Hamburg) wins a free kick on the left wing.",8
"4905","ljHSD2Rd/",85,"Attempt saved. Thomas Muller (Bayern Munich) right footed shot from outside the box is saved in the top centre of the goal. Assisted by David Alaba.",1
"4906","ljHSD2Rd/",86,"Foul by Thomas Muller (Bayern Munich).",3
"4907","ljHSD2Rd/",86,"Jeffrey Bruma (Hamburg) wins a free kick in the attacking half.",8
"4908","ljHSD2Rd/",87,"Substitution, Hamburg. Eljero Elia replaces Heung-Min Son.",7
"4909","ljHSD2Rd/",90,"Foul by Rafinha (Bayern Munich).",3
"4910","ljHSD2Rd/",90,"David Jarolim (Hamburg) wins a free kick in the attacking half.",8
"4911","ljHSD2Rd/",90,"Attempt blocked. Jeffrey Bruma (Hamburg) right footed shot from outside the box is blocked.",1
"4912","ljPYFb1B/",3,"Attempt missed. Jerome Leroy (Evian Thonon Gaillard) right footed shot from outside the box misses to the left. Assisted by Sidney Govou with a headed pass.",1
"4913","ljPYFb1B/",6,"Foul by Fabrice Ehret (Evian Thonon Gaillard).",3
"4914","ljPYFb1B/",6,"Christian Kinkela (Ajaccio) wins a free kick in the defensive half.",8
"4915","ljPYFb1B/",7,"Goal!  Ajaccio 1, Evian Thonon Gaillard 0. Frederic Sammaritano (Ajaccio) left footed shot from the centre of the box to the bottom left corner. Assisted by Johan Cavalli.",1
"4916","ljPYFb1B/",8,"Foul by Sidney Govou (Evian Thonon Gaillard).",3
"4917","ljPYFb1B/",8,"Frederic Sammaritano (Ajaccio) wins a free kick on the left wing.",8
"4918","ljPYFb1B/",9,"Sidney Govou (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4919","ljPYFb1B/",9,"Foul by Frederic Sammaritano (Ajaccio).",3
"4920","ljPYFb1B/",11,"Attempt missed. Jerome Leroy (Evian Thonon Gaillard) right footed shot from the centre of the box is high and wide to the right. Assisted by Sidney Govou with a headed pass.",1
"4921","ljPYFb1B/",12,"Corner,  Evian Thonon Gaillard. Conceded by Anthony Lippini.",2
"4922","ljPYFb1B/",15,"Attempt missed. Saber Khelifa (Evian Thonon Gaillard) right footed shot from outside the box is close, but misses to the left. Assisted by Sidney Govou.",1
"4923","ljPYFb1B/",15,"Corner,  Evian Thonon Gaillard. Conceded by Mehdi Mostefa.",2
"4924","ljPYFb1B/",16,"Attempt missed. Saber Khelifa (Evian Thonon Gaillard) right footed shot from the centre of the box misses to the left. Assisted by Yannick Sagbo.",1
"4925","ljPYFb1B/",16,"Attempt missed. Saber Khelifa (Evian Thonon Gaillard) right footed shot from outside the box is high and wide to the right. Assisted by Eric TiAÂ© Bi.",1
"4926","ljPYFb1B/",18,"Attempt missed. Sidney Govou (Evian Thonon Gaillard) left footed shot from outside the box is close, but misses to the left. Assisted by Yannick Sagbo.",1
"4927","ljPYFb1B/",19,"Attempt blocked. Yannick Sagbo (Evian Thonon Gaillard) right footed shot from outside the box is blocked. Assisted by Jerome Leroy.",1
"4928","ljPYFb1B/",19,"Corner,  Evian Thonon Gaillard. Conceded by Leyti N'Diaye.",2
"4929","ljPYFb1B/",20,"Hand ball by Eric TiAÂ© Bi (Evian Thonon Gaillard).",10
"4930","ljPYFb1B/",20,"Offside, Ajaccio. Guillermo Ochoa tries a through ball, but Ilan is caught offside.",9
"4931","ljPYFb1B/",21,"Foul by Ilan (Ajaccio).",3
"4932","ljPYFb1B/",21,"Brice Dja DjedjAÂ© (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4933","ljPYFb1B/",22,"Frederic Sammaritano (Ajaccio) wins a free kick in the defensive half.",8
"4934","ljPYFb1B/",22,"Foul by Brice Dja DjedjAÂ© (Evian Thonon Gaillard).",3
"4935","ljPYFb1B/",23,"Johan Cavalli (Ajaccio) wins a free kick in the defensive half.",8
"4936","ljPYFb1B/",23,"Foul by Eric TiAÂ© Bi (Evian Thonon Gaillard).",3
"4937","ljPYFb1B/",25,"Foul by Johan Cavalli (Ajaccio).",3
"4938","ljPYFb1B/",25,"Yannick Sagbo (Evian Thonon Gaillard) wins a free kick in the attacking half.",8
"4939","ljPYFb1B/",26,"Foul by Mehdi Mostefa (Ajaccio).",3
"4940","ljPYFb1B/",26,"Saber Khelifa (Evian Thonon Gaillard) wins a free kick in the attacking half.",8
"4941","ljPYFb1B/",26,"Mehdi Mostefa (Ajaccio) is shown the yellow card for a bad foul.",4
"4942","ljPYFb1B/",27,"Attempt blocked. Jerome Leroy (Evian Thonon Gaillard) right footed shot from outside the box is blocked.",1
"4943","ljPYFb1B/",29,"Corner,  Evian Thonon Gaillard. Conceded by Mehdi Mostefa.",2
"4944","ljPYFb1B/",30,"Corner,  Evian Thonon Gaillard. Conceded by Mehdi Mostefa.",2
"4945","ljPYFb1B/",31,"Foul by Frederic Sammaritano (Ajaccio).",3
"4946","ljPYFb1B/",31,"Yannick Sagbo (Evian Thonon Gaillard) wins a free kick on the left wing.",8
"4947","ljPYFb1B/",31,"Frederic Sammaritano (Ajaccio) is shown the yellow card for a bad foul.",4
"4948","ljPYFb1B/",32,"Carl Medjani (Ajaccio) wins a free kick in the attacking half.",8
"4949","ljPYFb1B/",32,"Foul by Jerome Leroy (Evian Thonon Gaillard).",3
"4950","ljPYFb1B/",33,"Attempt blocked. Benjamin Andre (Ajaccio) left footed shot from outside the box is blocked.",1
"4951","ljPYFb1B/",33,"Johan Cavalli (Ajaccio) wins a free kick on the right wing.",8
"4952","ljPYFb1B/",34,"Olivier Sorlin (Evian Thonon Gaillard) is shown the yellow card for a bad foul.",4
"4953","ljPYFb1B/",34,"Foul by Leyti N'Diaye (Ajaccio).",3
"4954","ljPYFb1B/",34,"Aldo Angoula (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4955","ljPYFb1B/",36,"Attempt missed. Saber Khelifa (Evian Thonon Gaillard) right footed shot from long range on the left is just a bit too high. Assisted by Olivier Sorlin.",1
"4956","ljPYFb1B/",36,"Foul by Johan Cavalli (Ajaccio).",3
"4957","ljPYFb1B/",36,"Brice Dja DjedjAÂ© (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4958","ljPYFb1B/",37,"Offside, Evian Thonon Gaillard. Olivier Sorlin tries a through ball, but Saber Khelifa is caught offside.",9
"4959","ljPYFb1B/",37,"Sidney Govou (Evian Thonon Gaillard) wins a free kick on the right wing.",8
"4960","ljPYFb1B/",39,"Christian Kinkela (Ajaccio) wins a free kick on the right wing.",8
"4961","ljPYFb1B/",39,"Foul by Fabrice Ehret (Evian Thonon Gaillard).",3
"4962","ljPYFb1B/",40,"Anthony Lippini (Ajaccio) wins a free kick on the left wing.",8
"4963","ljPYFb1B/",40,"Foul by Yannick Sagbo (Evian Thonon Gaillard).",3
"4964","ljPYFb1B/",41,"Foul by Benjamin Andre (Ajaccio).",3
"4965","ljPYFb1B/",41,"Saber Khelifa (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4966","ljPYFb1B/",42,"Offside, Ajaccio. Benjamin Andre tries a through ball, but Christian Kinkela is caught offside.",9
"4967","ljPYFb1B/",43,"Christian Kinkela (Ajaccio) wins a free kick on the right wing.",8
"4968","ljPYFb1B/",43,"Foul by Fabrice Ehret (Evian Thonon Gaillard).",3
"4969","ljPYFb1B/",44,"Foul by Christian Kinkela (Ajaccio).",3
"4970","ljPYFb1B/",44,"Fabrice Ehret (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4971","ljPYFb1B/",45,"Foul by Ilan (Ajaccio).",3
"4972","ljPYFb1B/",45,"Aldo Angoula (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4973","ljPYFb1B/",45,"Foul by Mehdi Mostefa (Ajaccio).",3
"4974","ljPYFb1B/",45,"Saber Khelifa (Evian Thonon Gaillard) wins a free kick on the left wing.",8
"4975","ljPYFb1B/",48,"Fabrice Ehret (Evian Thonon Gaillard) is shown the yellow card.",4
"4976","ljPYFb1B/",51,"Anthony Lippini (Ajaccio) wins a free kick in the defensive half.",8
"4977","ljPYFb1B/",51,"Foul by Brice Dja DjedjAÂ© (Evian Thonon Gaillard).",3
"4978","ljPYFb1B/",53,"Foul by Anthony Lippini (Ajaccio).",3
"4979","ljPYFb1B/",53,"Sidney Govou (Evian Thonon Gaillard) wins a free kick on the right wing.",8
"4980","ljPYFb1B/",55,"Attempt missed. Yannick Sagbo (Evian Thonon Gaillard) right footed shot from the centre of the box is just a bit too high. Assisted by Saber Khelifa.",1
"4981","ljPYFb1B/",55,"Attempt blocked. Christian Kinkela (Ajaccio) right footed shot from outside the box is blocked. Assisted by Benjamin Andre.",1
"4982","ljPYFb1B/",58,"Corner,  Ajaccio. Conceded by Eric TiAÂ© Bi.",2
"4983","ljPYFb1B/",61,"Substitution, Evian Thonon Gaillard. Mohammed Rabiu replaces Sidney Govou.",7
"4984","ljPYFb1B/",63,"Frederic Sammaritano (Ajaccio) wins a free kick on the left wing.",8
"4985","ljPYFb1B/",63,"Foul by Brice Dja DjedjAÂ© (Evian Thonon Gaillard).",3
"4986","ljPYFb1B/",63,"Attempt missed. Johan Cavalli (Ajaccio) left footed shot from outside the box is high and wide to the left following a set piece situation.",1
"4987","ljPYFb1B/",65,"Attempt blocked. Saber Khelifa (Evian Thonon Gaillard) right footed shot from outside the box is blocked. Assisted by Jerome Leroy.",1
"4988","ljPYFb1B/",65,"Corner,  Evian Thonon Gaillard. Conceded by Mehdi Mostefa.",2
"4989","ljPYFb1B/",66,"Attempt blocked. Eric TiAÂ© Bi (Evian Thonon Gaillard) right footed shot from outside the box is blocked.",1
"4990","ljPYFb1B/",66,"Attempt saved. Brice Dja DjedjAÂ© (Evian Thonon Gaillard) right footed shot from outside the box is saved in the bottom right corner.",1
"4991","ljPYFb1B/",67,"Attempt saved. Eric TiAÂ© Bi (Evian Thonon Gaillard) left footed shot from outside the box is saved in the bottom right corner. Assisted by Brice Dja DjedjAÂ©.",1
"4992","ljPYFb1B/",67,"Foul by Ilan (Ajaccio).",3
"4993","ljPYFb1B/",67,"Fabrice Ehret (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"4994","ljPYFb1B/",67,"Substitution, Ajaccio. Richard Socrier replaces Ilan.",7
"4995","ljPYFb1B/",69,"Substitution, Ajaccio. Damien TibAÂ©ri replaces Christian Kinkela.",7
"4996","ljPYFb1B/",70,"Foul by Mehdi Mostefa (Ajaccio).",3
"4997","ljPYFb1B/",70,"Saber Khelifa (Evian Thonon Gaillard) wins a free kick on the left wing.",8
"4998","ljPYFb1B/",71,"Foul by Johan Cavalli (Ajaccio).",3
"4999","ljPYFb1B/",71,"Jerome Leroy (Evian Thonon Gaillard) wins a free kick in the attacking half.",8
"5000","ljPYFb1B/",72,"Johan Cavalli (Ajaccio) wins a free kick in the attacking half.",8
"5001","ljPYFb1B/",72,"Foul by Mohammed Rabiu (Evian Thonon Gaillard).",3
"5002","ljPYFb1B/",73,"Substitution, Evian Thonon Gaillard. KAÂ©vin Berigaud replaces Yannick Sagbo.",7
"5003","ljPYFb1B/",74,"Foul by Johan Cavalli (Ajaccio).",3
"5004","ljPYFb1B/",74,"Brice Dja DjedjAÂ© (Evian Thonon Gaillard) wins a free kick on the right wing.",8
"5005","ljPYFb1B/",75,"Goal!  Ajaccio 1, Evian Thonon Gaillard 1. KAÂ©vin Berigaud (Evian Thonon Gaillard) right footed shot from the centre of the box to the bottom left corner. Assisted by Mohammed Rabiu.",1
"5006","ljPYFb1B/",76,"Offside, Ajaccio. Damien TibAÂ©ri tries a through ball, but Richard Socrier is caught offside.",9
"5007","ljPYFb1B/",76,"Substitution, Ajaccio. Paul Lasne replaces Johan Cavalli.",7
"5008","ljPYFb1B/",77,"Attempt missed. Saber Khelifa (Evian Thonon Gaillard) right footed shot from a difficult angle on the left misses to the right. Assisted by KAÂ©vin Berigaud with a headed pass.",1
"5009","ljPYFb1B/",78,"Foul by Benjamin Andre (Ajaccio).",3
"5010","ljPYFb1B/",78,"Brice Dja DjedjAÂ© (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"5011","ljPYFb1B/",78,"Benjamin Andre (Ajaccio) is shown the yellow card for a bad foul.",4
"5012","ljPYFb1B/",79,"Damien TibAÂ©ri (Ajaccio) wins a free kick on the left wing.",8
"5013","ljPYFb1B/",79,"Foul by Eric TiAÂ© Bi (Evian Thonon Gaillard).",3
"5014","ljPYFb1B/",79,"Foul by Leyti N'Diaye (Ajaccio).",3
"5015","ljPYFb1B/",79,"KAÂ©vin Berigaud (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"5016","ljPYFb1B/",80,"Foul by Carl Medjani (Ajaccio).",3
"5017","ljPYFb1B/",80,"Olivier Sorlin (Evian Thonon Gaillard) wins a free kick in the attacking half.",8
"5018","ljPYFb1B/",81,"Mehdi Mostefa (Ajaccio) wins a free kick in the defensive half.",8
"5019","ljPYFb1B/",82,"Offside, Ajaccio. Carl Medjani tries a through ball, but Richard Socrier is caught offside.",9
"5020","ljPYFb1B/",83,"Richard Socrier (Ajaccio) wins a free kick on the left wing.",8
"5021","ljPYFb1B/",83,"Foul by Mohammed Rabiu (Evian Thonon Gaillard).",3
"5022","ljPYFb1B/",83,"Mohammed Rabiu (Evian Thonon Gaillard) is shown the yellow card for a bad foul.",4
"5023","ljPYFb1B/",83,"Attempt saved. Leyti N'Diaye (Ajaccio) header from the centre of the box is saved in the centre of the goal. Assisted by Damien TibAÂ©ri with a cross.",1
"5024","ljPYFb1B/",84,"Attempt missed. Paul Lasne (Ajaccio) right footed shot from outside the box is high and wide to the left. Assisted by Benjamin Andre.",1
"5025","ljPYFb1B/",85,"Attempt missed. Mohammed Rabiu (Evian Thonon Gaillard) left footed shot from the left side of the box is close, but misses to the left. Assisted by Fabrice Ehret.",1
"5026","ljPYFb1B/",85,"Corner,  Evian Thonon Gaillard. Conceded by Leyti N'Diaye.",2
"5027","ljPYFb1B/",86,"Substitution, Evian Thonon Gaillard. Cedric Barbosa replaces Saber Khelifa.",7
"5028","ljPYFb1B/",89,"Attempt missed. Benjamin Andre (Ajaccio) right footed shot from outside the box misses to the left. Assisted by Paul Lasne.",1
"5029","ljPYFb1B/",89,"Foul by Carl Medjani (Ajaccio).",3
"5030","ljPYFb1B/",89,"Jerome Leroy (Evian Thonon Gaillard) wins a free kick in the attacking half.",8
"5031","ljPYFb1B/",90,"Corner,  Evian Thonon Gaillard. Conceded by Guillermo Ochoa.",2
"5032","ljPYFb1B/",90,"Guillermo Ochoa (Ajaccio) wins a free kick in the defensive half.",8
"5033","ljPYFb1B/",90,"Foul by CAÂ©dric Cambon (Evian Thonon Gaillard).",3
"5034","ljPYFb1B/",90,"Attempt missed. Mohammed Rabiu (Evian Thonon Gaillard) right footed shot from the right side of the box is high and wide to the right. Assisted by Jerome Leroy.",1
"5035","ljPYFb1B/",90,"Foul by Richard Socrier (Ajaccio).",3
"5036","ljPYFb1B/",90,"Olivier Sorlin (Evian Thonon Gaillard) wins a free kick in the defensive half.",8
"5037","ljPYFb1B/",90,"Anthony Lippini (Ajaccio) wins a free kick in the defensive half.",8
"5038","ljPYFb1B/",90,"Foul by Mohammed Rabiu (Evian Thonon Gaillard).",3
"5039","StGWCMt3/",1,"Lukas Schmitz (SV Werder Bremen) wins a free kick in the attacking half.",8
"5040","StGWCMt3/",1,"Foul by Julian Schuster (SC Freiburg).",3
"5041","StGWCMt3/",2,"Corner,  SV Werder Bremen. Conceded by Pavel Krmas.",2
"5042","StGWCMt3/",6,"Offside, SV Werder Bremen. Aaron Hunt tries a through ball, but Claudio Pizarro is caught offside.",9
"5043","StGWCMt3/",7,"Goal!  SV Werder Bremen 0, SC Freiburg 1. Papiss Demba Cisse (SC Freiburg) with an attempt from very close range to the top left corner. Assisted by Johannes Flum with a cross.",1
"5044","StGWCMt3/",8,"Foul by Markus Rosenberg (SV Werder Bremen).",3
"5045","StGWCMt3/",8,"Pavel Krmas (SC Freiburg) wins a free kick in the defensive half.",8
"5046","StGWCMt3/",9,"Hand ball by Yacine Abdessadki (SC Freiburg).",10
"5047","StGWCMt3/",14,"Markus Rosenberg (SV Werder Bremen) wins a free kick on the left wing.",8
"5048","StGWCMt3/",14,"Attempt missed. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box is high and wide to the left.",1
"5049","StGWCMt3/",14,"Foul by Oliver Barth (SC Freiburg).",3
"5050","StGWCMt3/",15,"Foul by Philipp Bargfrede (SV Werder Bremen).",3
"5051","StGWCMt3/",15,"Per Mertesacker (SV Werder Bremen) wins a free kick in the defensive half.",8
"5052","StGWCMt3/",15,"Cedric Makiadi (SC Freiburg) wins a free kick in the attacking half.",8
"5053","StGWCMt3/",15,"Foul by Pavel Krmas (SC Freiburg).",3
"5054","StGWCMt3/",18,"Clemens Fritz (SV Werder Bremen) wins a free kick in the defensive half.",8
"5055","StGWCMt3/",18,"Foul by Johannes Flum (SC Freiburg).",3
"5056","StGWCMt3/",19,"Sokratis (SV Werder Bremen) wins a free kick on the right wing.",8
"5057","StGWCMt3/",19,"Attempt saved. Markus Rosenberg (SV Werder Bremen) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Sokratis with a cross.",1
"5058","StGWCMt3/",19,"Foul by Yacine Abdessadki (SC Freiburg).",3
"5059","StGWCMt3/",20,"Foul by Claudio Pizarro (SV Werder Bremen).",3
"5060","StGWCMt3/",20,"Attempt missed. Felix Bastians (SC Freiburg) left footed shot from more than 35 yards is too high.",1
"5061","StGWCMt3/",20,"Daniel Williams (SC Freiburg) wins a free kick in the defensive half.",8
"5062","StGWCMt3/",21,"Foul by Philipp Bargfrede (SV Werder Bremen).",3
